"yyyyMMdd","7405","001","","0,00"
"yyyyMMdd","7480","001","","0,00"
"yyyyMMdd","7481","001","","0,00"
"yyyyMMdd","7490","001","","0,00"
"yyyyMMdd","7495","001","","0,00"
"yyyyMMdd","7620","001","","0,00"
"yyyyMMdd","7705","001","","0,00"
"yyyyMMdd","7710","001","","0,00"
"yyyyMMdd","7791","001","","0,00"
"yyyyMMdd","7792","001","","0,00"
"yyyyMMdd","7793","001","","0,00"
"yyyyMMdd","7795","001","","0,00"
"yyyyMMdd","7805","001","","0,00"
"yyyyMMdd","7890","001","","0,00"
"yyyyMMdd","7891","001","","0,00"
"yyyyMMdd","7892","001","","0,00"
"yyyyMMdd","7893","001","","0,00"
"yyyyMMdd","7894","001","","0,00"
"yyyyMMdd","7895","001","","0,00"
"yyyyMMdd","7995","001","","6.209.739,08"
"yyyyMMdd","8000","001","","0,00"
"yyyyMMdd","8100","001","","0,00"
"yyyyMMdd","8110","001","","43.020,77"
"yyyyMMdd","8120","001","","57.318,60"
"yyyyMMdd","8130","001","","377.534,40"
"yyyyMMdd","8190","001","","477.873,77"
"yyyyMMdd","8200","001","","0,00"
"yyyyMMdd","8210","001","","104.996,69"
"yyyyMMdd","8230","001","","12.260,25"
"yyyyMMdd","8240","001","","6.231,41"
"yyyyMMdd","8290","001","","123.488,35"
"yyyyMMdd","8300","001","","0,00"
"yyyyMMdd","8310","001","","71.269,20"
"yyyyMMdd","8320","001","","31.417,65"
"yyyyMMdd","8330","001","","7.057,33"
"yyyyMMdd","8390","001","","109.744,18"
"yyyyMMdd","8400","001","","0,00"
"yyyyMMdd","8410","001","","185.518,25"
"yyyyMMdd","8420","001","","6.334,07"
"yyyyMMdd","8430","001","","49.413,39"
"yyyyMMdd","8450","001","","4.435,33"
"yyyyMMdd","8490","001","","245.701,04"
"yyyyMMdd","8500","001","","0,00"
"yyyyMMdd","8510","001","","7.573,23"
"yyyyMMdd","8520","001","","2.328,92"
"yyyyMMdd","8530","001","","36.625,45"
"yyyyMMdd","8590","001","","46.527,60"
"yyyyMMdd","8600","001","","0,00"
"yyyyMMdd","8610","001","","267,39"
"yyyyMMdd","8620","001","","22.690,31"
"yyyyMMdd","8630","001","","24.209,76"
"yyyyMMdd","8640","001","","46.314,43"
"yyyyMMdd","8690","001","","93.481,89"
"yyyyMMdd","8695","001","","1.096.816,83"
"yyyyMMdd","8700","001","","0,00"
"yyyyMMdd","8710","001","","2.072.335,10"
"yyyyMMdd","8720","001","","591.009,15"
"yyyyMMdd","8730","001","","11.830,94"
"yyyyMMdd","8740","001","","290.702,89"
"yyyyMMdd","8750","001","","53.893,01"
"yyyyMMdd","8790","001","","3.019.771,09"
"yyyyMMdd","8800","001","","0,00"
"yyyyMMdd","8810","001","","190.718,18"
"yyyyMMdd","8820","001","","224.732,72"
"yyyyMMdd","8830","001","","54.088,61"
"yyyyMMdd","8840","001","","0,00"
"yyyyMMdd","8890","001","","469.539,51"
"yyyyMMdd","8910","001","","4.026,24"
"yyyyMMdd","8995","001","","-488.490,54"
"yyyyMMdd","9100","001","","0,00"
"yyyyMMdd","9110","001","","-2.939,08"
"yyyyMMdd","9120","001","","0,00"
"yyyyMMdd","9130","001","","0,00"
"yyyyMMdd","9135","001","","0,00"
"yyyyMMdd","9140","001","","0,00"
"yyyyMMdd","9150","001","","0,00"
"yyyyMMdd","9160","001","","0,00"
"yyyyMMdd","9170","001","","0,00"
"yyyyMMdd","9190","001","","-2.939,08"
"yyyyMMdd","9200","001","","0,00"
"yyyyMMdd","9210","001","","73.024,83"
"yyyyMMdd","9220","001","","4.681,22"
"yyyyMMdd","9230","001","","117.581,18"
"yyyyMMdd","9240","001","","133.232,21"
"yyyyMMdd","9250","001","","4.235,28"
"yyyyMMdd","9255","001","","0,00"
"yyyyMMdd","9260","001","","0,00"
"yyyyMMdd","9270","001","","0,00"
"yyyyMMdd","9290","001","","332.754,72"
"yyyyMMdd","9310","001","","0,09"
"yyyyMMdd","9320","001","","2.329,14"
"yyyyMMdd","9330","001","","0,00"
"yyyyMMdd","9340","001","","0,00"
"yyyyMMdd","9395","001","","-156.345,67"
"yyyyMMdd","9410","001","","0,00"
"yyyyMMdd","9420","001","","1.183,10"
"yyyyMMdd","9495","001","","-155.162,57"
"yyyyMMdd","9510","001","","86.651,10"
"yyyyMMdd","9999","001","","-68.511,47"
